IdCaso,IdCasoRelacionado,DIAH,MESH,ANNOH,REGION,DEPTO_CASO,MUNINICIO_CASO,Modalidad,TipoArmas,PRESUNTO_REPONSABLE,DESCRIPCION_PRESUNTO_RESPONSABLE,AbandonoDespojoForzadoTierras,AmenazaIntimidacion,AtaqueContraMisionMedica,ConfinamientoRestriccionMovilidad,DesplazamientoForzado,Extorsion,LesionadosCiviles,Pillaje,Tortura,ViolenciaBasadaGenero,OtroHechoSimultaneo,NumeroVictimasCaso,Estado
289749,,5,6,1995,Suroeste antioqueño,Antioquia,Urrao,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289750,,5,6,1995,Norte de atlantico,Atlántico,Barranquilla,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289751,,14,6,1995,Uraba,Antioquia,Turbo,Retención/ejecución,Nd,Agente del estado - grupo paramilitar,,0,0,0,0,1,0,0,0,4,,,5,Publicado
289752,,22,6,1995,Uraba,Antioquia,Turbo,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,4,Publicado
289753,,6,7,1995,Uraba,Antioquia,Carepa,Asalto,Arma de fuego,Grupo paramilitar,Otro,0,0,0,0,0,0,0,0,0,,,4,Publicado
289756,Cr2017289756,14,7,1995,Uraba,Antioquia,Apartadó,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,1,0,0,0,0,0,0,0,,,10,Publicado
289757,,17,7,1995,Norte del cauca,Cauca,Cajibío,Desconocida,Nd,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,7,Publicado
289758,,21,7,1995,Magdalena medio,Bolívar,San pablo,Ruta,Nd,Grupo paramilitar,No identificado,0,1,0,0,1,0,0,0,0,,,4,Publicado
289759,,29,7,1995,Uraba,Antioquia,Turbo,Retención/ejecución,Arma de fuego,Guerrilla,No identificada,0,0,0,0,0,0,0,0,1,,,4,Publicado
289760,,29,7,1995,Uraba,Antioquia,Turbo,Retén,Nd,Guerrilla,No identificada,0,0,0,0,0,0,0,0,4,,,4,Publicado
289761,,2,8,1995,Montes de maria,Bolívar,María la baja,Engaño,Arma de fuego,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,4,Publicado
289762,,12,8,1995,Uraba,Antioquia,Apartadó,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,6,Publicado
289763,,12,8,1995,Uraba,Antioquia,Chigorodó,Asalto,Arma de fuego,Grupo paramilitar,Otro,0,0,0,0,0,0,,0,0,,,19,Publicado
289764,Cr020464,19,8,1995,Uraba,Antioquia,Apartadó,Ruta,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,6,Publicado
289765,Cr020465,19,8,1995,Uraba,Antioquia,Apartadó,Ruta,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,1,0,0,0,0,0,0,3,,,5,Publicado
289766,,19,8,1995,Magdalena medio,Santander,Barrancabermeja,Retención/ejecución,Arma de fuego,Grupo armado no identificado,Presencia gao sin atribución,0,0,0,0,0,0,0,0,0,,,4,Publicado
289767,,22,8,1995,Uraba,Antioquia,Chigorodó,Retén,Arma de fuego,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,4,Publicado
289768,Cr2017289768,22,8,1995,Uraba,Antioquia,Turbo,Ruta,Arma de fuego - objeto contundente,Grupo paramilitar,No identificado,0,0,0,0,1,0,0,1,1,,Ocultamiento de cadáver - venta a bajo precio,5,Publicado
289769,Cr013109,27,8,1995,Oriente antioqueño,Antioquia,San carlos,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,1,,,4,Publicado
289770,,27,8,1995,Valle de aburra,Antioquia,Bello,Sicariato,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289771,,29,8,1995,Uraba,Antioquia,Carepa,Retén,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,22,,,22,Publicado
289772,,1,9,1995,Valle de aburra,Antioquia,Medellín,Asalto,Arma de fuego,Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,4,Publicado
289773,,11,9,1995,Catatumbo,Norte de santander,Teorama,Retén,Arma de fuego,Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,4,Publicado
289774,,14,9,1995,Uraba,Antioquia,Turbo,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,1,0,0,1,0,0,0,7,,,6,Publicado
289775,Cr000104,20,9,1995,Uraba,Antioquia,Apartadó,Retén,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,25,,,25,Publicado
289776,,24,9,1995,Valle de aburra,Antioquia,Medellín,Asalto,Arma de fuego,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,4,Publicado
289778,,20,10,1995,Ariari guayabero,Meta,Puerto lleras,Incursión,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,5,Publicado
289779,,24,10,1995,Area metropolitana de cucuta,Norte de santander,El zulia,Retención/ejecución,Arma de fuego,Guerrilla,Eln,0,0,0,0,0,0,0,0,0,,,4,Publicado
289780,,29,10,1995,Uraba,Antioquia,Necoclí,Retención/ejecución,Arma de fuego,Guerrilla,Farc,0,1,0,0,0,0,0,1,4,,,4,Publicado
289781,,29,10,1995,Uraba,Antioquia,Turbo,Retén,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289782,,3,11,1995,Catatumbo,Norte de santander,Tibú,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289783,Cr2017289783,3,11,1995,Uraba,Chocó,Acandí,Ruta,Arma corto punzante - arma de fuego - uso de químicos y tóxicos,Guerrilla,Farc,0,0,0,0,0,0,0,0,5,,,7,Publicado
289784,Cr2017289784,8,11,1995,Magdalena medio,Santander,San vicente de chucurí,Asalto,Arma corto punzante - arma de fuego - uso de químicos y tóxicos,Grupo paramilitar,No identificado,0,1,0,0,0,1,0,0,4,,,4,Publicado
289785,Cr013112,8,11,1995,Magdalena medio,Santander,San vicente de chucurí,Asalto,Arma corto punzante - arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289786,,11,11,1995,Anden pacifico sur,Valle del cauca,Buenaventura,Ruta,Nd,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,5,Publicado
289787,,12,11,1995,Anden pacifico sur,Valle del cauca,Buenaventura,Incursión,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,5,Publicado
289789,,23,11,1995,Uraba,Antioquia,Turbo,Sicariato,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,7,Publicado
289790,,29,11,1995,Alto sinu y san jorge,Córdoba,Valencia,Desconocida,Nd,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,4,Publicado
289791,,30,11,1995,Uraba,Antioquia,Turbo,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,5,,,5,Publicado
289792,,9,12,1995,Sierra nevada de santa marta,La guajira,Riohacha,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289794,Cr020483,26,12,1995,Magdalena medio,Santander,Puerto wilches,Asalto,Arma de fuego,Grupo armado no identificado,Presencia gao sin atribución,0,1,0,0,0,0,0,0,0,,Daño a bien civil,4,Publicado
289795,,28,12,1995,Sierra nevada de santa marta,Magdalena,Santa marta,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas de hernán giraldo,0,0,0,0,0,0,0,0,5,,,5,Publicado
289796,,31,12,1995,Uraba,Antioquia,Turbo,Interceptación,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,5,Publicado
289797,,1,1,1996,Sierra nevada de santa marta,Magdalena,Santa marta,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,1,0,0,,,5,Publicado
289798,,3,1,1996,Magdalena medio,Cesar,San martín,Asalto,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,5,Publicado
289801,Cr041080,9,1,1996,Atrato,Chocó,Riosucio,Retención/ejecución,Arma corto punzante,Guerrilla,Farc,1,1,0,0,1,1,0,1,6,,Venta a bajo precio,5,Publicado
289802,,14,1,1996,Alta guajira,La guajira,Maicao,Asalto,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,4,Publicado
289803,,24,1,1996,Provincia de ricaurte,Norte de santander,Salazar,Retén,Arma de fuego,Guerrilla,Eln,0,0,0,0,0,0,0,0,4,,,4,Publicado
289804,,6,2,1996,Area metropolitana de bogota,"Bogotá, d.c.","Bogotá, d.c.",Asalto,Arma de fuego,Guerrilla,No identificada,0,0,0,0,0,0,0,0,0,,,4,Publicado
289805,,8,2,1996,Uraba,Antioquia,Turbo,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289806,,11,2,1996,Magdalena medio,Santander,Barrancabermeja,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289808,,11,2,1996,Magdalena medio,Santander,Barrancabermeja,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289809,,14,2,1996,Uraba,Antioquia,Carepa,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,11,Publicado
289810,,17,2,1996,Sur de magdalena,Magdalena,San sebastián de buenavista,Interceptación,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,1,0,,,5,Publicado
289812,,25,2,1996,Valle de aburra,Antioquia,La estrella,Asalto,Arma de fuego,Otro,,0,0,0,0,0,0,0,0,0,,,6,Publicado
289813,,29,2,1996,Norte del cauca,Cauca,Páez,Desconocida,Nd,Agente del estado,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289814,,2,3,1996,Alto sinu y san jorge,Córdoba,Valencia,Ruta,Nd,Guerrilla,No identificada,0,0,0,0,1,0,0,1,0,,,6,Publicado
289815,Cr020492,3,3,1996,Uraba,Antioquia,Mutatá,Incursión,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,5,Publicado
289816,,4,3,1996,Magdalena medio,Cesar,Aguachica,Desconocida,Nd,Grupo armado no identificado,Presencia gao sin atribución,0,0,0,0,0,0,0,0,0,,,4,Publicado
289817,,8,3,1996,Valle de aburra,Antioquia,Medellín,Desconocida,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,10,Publicado
289818,,10,3,1996,Valle de aburra,Antioquia,Barbosa,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289819,Cr021007,12,3,1996,Montes de maria,Sucre,Chalán,Incursión,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,5,,,5,Publicado
289820,,21,3,1996,Magdalena medio,Bolívar,Morales,Reunión pública,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,1,,,8,Publicado
289821,,21,3,1996,Provincia de ricaurte,Norte de santander,La esperanza,Reunión pública,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,1,,,4,Publicado
289822,,21,3,1996,Sur del valle,Valle del cauca,Florida,Desconocida,Arma corto punzante,Desconocido,No aplica,0,0,0,0,0,0,0,0,1,,,6,Publicado
289823,,22,3,1996,Provincia de ricaurte,Norte de santander,La esperanza,Reunión pública,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289824,Cr020497,1,4,1996,Norte de antioquia,Antioquia,Valdivia,Retención/ejecución,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,7,Publicado
289825,,1,4,1996,Anden pacifico sur,Nariño,San andrés de tumaco,Asalto,Arma de fuego,Guerrilla,Farc,1,0,0,0,1,0,0,0,0,,,5,Publicado
289826,,3,4,1996,Uraba,Antioquia,Apartadó,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,4,0,0,,,10,Publicado
289827,,7,4,1996,Sur del tolima,Tolima,Ataco,Asalto,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289828,,10,4,1996,Ariari guayabero,Meta,Vistahermosa,Retención/ejecución,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,5,,,5,Publicado
289831,,15,4,1996,Uraba,Antioquia,Turbo,Retención/ejecución,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289832,,16,4,1996,Magdalena medio,Cesar,San martín,Desconocida,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
289833,,16,4,1996,Bajo putumayo,Putumayo,Valle del guamuez,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
289834,,20,4,1996,Occidente antioqueño,Antioquia,Caicedo,Reunión pública,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,4,Publicado
289835,,21,4,1996,Provincia de ricaurte,Norte de santander,La esperanza,Retén,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289836,,21,4,1996,Magdalena medio,Cesar,San alberto,Interceptación,Nd,Grupo paramilitar,No identificado,0,0,0,0,1,0,0,0,0,,,4,Publicado
289838,Cr020502,22,4,1996,Nordeste antioqueño,Antioquia,Segovia,Ruta,Arma de fuego - artefacto explosivo,Agente del estado - grupo paramilitar,,0,0,0,0,0,0,0,0,0,,,14,Publicado
289839,,22,4,1996,Provincia de ricaurte,Norte de santander,La esperanza,Retención/ejecución,Arma corto punzante - arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,1,0,0,0,,,4,Publicado
289840,,24,4,1996,Valle de aburra,Antioquia,Bello,Desconocida,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,0,0,1,,,5,Publicado
289841,,28,4,1996,Valle de aburra,Antioquia,Medellín,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289842,,30,4,1996,Norte de antioquia,Antioquia,Santa rosa de osos,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,5,,,5,Publicado
289843,,1,5,1996,Magdalena medio,Santander,Barrancabermeja,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,0,1,0,0,0,0,0,0,5,,Intento de ocultamiento de cadáver,5,Publicado
289844,,4,5,1996,Uraba,Antioquia,Turbo,Reunión pública,Arma de fuego - material incendiario,Grupo armado no dirimido,,0,0,0,0,0,0,0,0,0,,,15,Publicado
289845,,6,5,1996,Occidente antioqueño,Antioquia,Dabeiba,Asalto,Arma de fuego,Agente del estado,Ejército nacional,0,0,0,0,0,0,0,0,0,,,5,Publicado
289846,,8,5,1996,Montes de maria,Sucre,Coloso,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,1,,,5,Publicado
289847,,11,5,1996,Litoral pacifico,Chocó,Juradó,Reunión pública,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,1,0,0,,,9,Publicado
289848,,11,5,1996,Valle de aburra,Antioquia,Itagüí,Ataque indiscriminado,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289849,,11,5,1996,Litoral pacifico,Chocó,Juradó,Reunión pública,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,1,0,0,1,0,0,0,0,,,12,Publicado
289850,,12,5,1996,Uraba,Antioquia,Apartadó,Asalto,Arma corto punzante - arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,1,0,0,0,1,,,4,Publicado
289851,,14,5,1996,Sur del valle,Valle del cauca,Dagua,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289852,,15,5,1996,Sierra nevada de santa marta,La guajira,Riohacha,Asalto,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289853,,17,5,1996,Norte del tolima,Tolima,Fresno,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289854,,19,5,1996,Catatumbo,Norte de santander,El carmen,Retén,Arma corto punzante - arma de fuego,Grupo paramilitar,Otro,0,0,0,0,1,0,0,0,0,,,4,Publicado
289855,,22,5,1996,Suroeste antioqueño,Antioquia,Urrao,Retención/ejecución,Arma de fuego,Grupo armado no dirimido,,0,0,0,0,0,0,0,0,0,,,4,Publicado
289856,,22,5,1996,Sierra nevada de santa marta,La guajira,Riohacha,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,1,1,0,0,0,,,5,Publicado
289858,,25,5,1996,Oriente antioqueño,Antioquia,La ceja,Desconocida,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,2,0,0,,,4,Publicado
289859,,26,5,1996,Occidente de atlantico,Atlántico,Tubará,Interceptación,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,1,0,,,4,Publicado
289860,,5,6,1996,Morrosquillo y sabanas de sucre,Sucre,Palmito,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,1,,,6,Publicado
289861,,9,6,1996,Uraba,Antioquia,Chigorodó,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289862,Cr2017289862,11,6,1996,Norte de antioquia,Antioquia,Ituango,Ruta,Arma corto punzante - arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,1,1,0,0,1,0,0,1,1,,Señalamiento/estigmatización,4,Publicado
289863,,14,6,1996,Nordeste antioqueño,Antioquia,San roque,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,4,0,0,,,6,Publicado
289864,,14,6,1996,Valle de aburra,Antioquia,Medellín,Ataque indiscriminado,Arma de fuego,Grupo armado no identificado,,0,0,0,0,0,0,0,0,0,,,10,Publicado
289865,,14,6,1996,Valle de aburra,Antioquia,Medellín,Asalto,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,11,Publicado
289866,,14,6,1996,Valle de aburra,Antioquia,Medellín,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,10,Publicado
289867,,14,6,1996,Valle de aburra,Antioquia,Medellín,Sicariato,Arma de fuego,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289868,,15,6,1996,Valle de aburra,Antioquia,Medellín,Sicariato,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289869,,17,6,1996,Patia,Cauca,Patía,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289870,,19,6,1996,Uraba,Antioquia,Turbo,Retención/ejecución,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,1,0,0,0,0,0,1,1,,,4,Publicado
289871,,22,6,1996,Oriente antioqueño,Antioquia,La ceja,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289874,,29,6,1996,Oriente antioqueño,Antioquia,El carmen de viboral,Desconocida,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,5,Publicado
289875,,8,7,1996,Montes de maria,Bolívar,El carmen de bolívar,Asalto,Arma de fuego,Guerrilla,Farc,0,1,0,0,0,0,0,0,1,,,4,Publicado
289876,,8,7,1996,Eje cafetero,Risaralda,Belén de umbría,Ruta,Nd,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,4,Publicado
289877,,10,7,1996,Uraba,Antioquia,Mutatá,Asalto,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,5,Publicado
289878,Cr041068,12,7,1996,Alto sinu y san jorge,Córdoba,Valencia,Ruta,Arma de fuego,Grupo armado no identificado,Presencia gao sin atribución,0,1,0,0,1,0,3,0,0,,,4,Publicado
289879,,13,7,1996,Sierra nevada de santa marta,Magdalena,Zona bananera,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289881,,15,7,1996,Suroeste antioqueño,Antioquia,Caramanta,Asalto,Arma de fuego,Grupo paramilitar,Otro,0,0,0,0,0,0,0,0,0,,,6,Publicado
289882,,15,7,1996,Eje cafetero,Caldas,Samaná,Desconocida,Nd,Grupo paramilitar,Autodefensas campesinas del magdalena medio,0,0,0,0,0,0,0,0,0,,,4,Publicado
289883,,16,7,1996,,Sucre,Sin informacion,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,1,0,0,0,,,6,Publicado
289884,,21,7,1996,Sarare,Arauca,Tame,Retén,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,7,Publicado
289885,,21,7,1996,Uraba,Antioquia,Chigorodó,Ataque indiscriminado,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,11,Publicado
289886,,27,7,1996,Sierra nevada de santa marta,La guajira,Riohacha,Interceptación,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,7,Publicado
289887,,27,7,1996,Sierra nevada de santa marta,La guajira,Riohacha,Asalto,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,6,Publicado
289888,,25,7,1996,Provincia de ricaurte,Norte de santander,Cáchira,Retención/ejecución,Arma de fuego,Grupo paramilitar,No identificado,1,0,0,0,1,0,0,0,0,,,4,Publicado
289889,Cr008543,31,7,1996,Provincia de ricaurte,Norte de santander,Cáchira,Engaño,Arma de fuego,Guerrilla,Disidencia epl,0,1,0,0,1,0,0,0,0,,,8,Publicado
289890,Cr020525,3,8,1996,Sur de cesar,Cesar,Pelaya,Retención/ejecución,Arma corto punzante - arma de fuego - objeto contundente,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,5,,,4,Publicado
289891,,5,8,1996,Serrania del perija,Cesar,Curumaní,Asalto,Nd,Grupo armado no identificado,No aplica,0,0,0,0,1,0,0,0,0,,,5,Publicado
289892,,6,8,1996,Valle de aburra,Antioquia,Itagüí,Sicariato,Arma de fuego,Grupo paramilitar,Otro,0,1,0,0,0,0,0,0,0,,,5,Publicado
289893,,10,8,1996,Sur de nariño,Nariño,Ipiales,Reunión pública,Arma de fuego,Guerrilla,Farc,0,0,0,0,0,0,0,0,0,,,7,Publicado
289894,,10,8,1996,Uraba,Antioquia,Apartadó,Asalto,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289895,,13,8,1996,Valle de aburra,Antioquia,Itagüí,Asalto,Nd,Desconocido,No aplica,0,0,0,0,0,0,0,0,0,,,4,Publicado
289896,,23,8,1996,Occidente antioqueño,Antioquia,Anzá,Incursión,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,11,Publicado
289898,,24,8,1996,Oriente antioqueño,Antioquia,Sonsón,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,1,0,0,,,6,Publicado
289899,,30,8,1996,Oriente antioqueño,Antioquia,Abejorral,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289900,Cr020538,1,9,1996,Cienaga grande de santa marta,Magdalena,Pivijay,Incursión,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,1,0,0,1,0,0,0,0,,,7,Publicado
289901,Cr2017289901,7,9,1995,Uraba,Antioquia,Apartadó,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,1,0,0,1,0,0,0,2,,,4,Publicado
289902,,9,9,1996,Bajo putumayo,Putumayo,Puerto asís,Ataque indiscriminado,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,8,0,0,,,9,Publicado
289903,,10,9,1996,Occidente antioqueño,Antioquia,Santa fé de antioquia,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,1,0,0,0,0,0,0,0,,,4,Publicado
289904,,15,9,1996,Area metropolitana de cucuta,Norte de santander,Cúcuta,Asalto,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,5,Publicado
289906,Cr2017289906,28,9,1996,Oriente antioqueño,Antioquia,La ceja,Ruta,Arma de fuego,Grupo paramilitar,Autodefensas unidas de colombia auc,0,0,0,0,0,0,0,0,0,,,9,Publicado
289907,,29,9,1996,Oriente antioqueño,Antioquia,Cocorná,Retención/ejecución,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,1,,,5,Publicado
289908,Cr009030,1,10,1996,Montes de maria,Bolívar,El guamo,Incursión,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,1,,,4,Publicado
289909,,1,10,1996,Uraba,Antioquia,Turbo,Ruta,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,5,Publicado
289910,,6,10,1996,Uraba,Antioquia,Mutatá,Incursión,Arma de fuego,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,4,Publicado
289911,,6,10,1996,Atrato,Chocó,Riosucio,Reunión pública,Arma de fuego,Grupo paramilitar,Autodefensas campesinas de córdoba y urabá (accu),0,0,0,0,0,0,0,0,0,,,8,Publicado
289912,Cr119038,7,10,1996,Uraba,Antioquia,Chigorodó,Desconocida,Nd,Grupo paramilitar,No identificado,0,0,0,0,0,0,0,0,0,,,7,Publicado
289913,,10,10,1996,Uraba,Antioquia,Apartadó,Asalto,Arma de fuego,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,1,,,6,Publicado
289914,,14,10,1996,Oriente antioqueño,Antioquia,El carmen de viboral,Retención/ejecución,Arma de fuego,Grupo paramilitar,Otro,0,0,0,0,0,0,0,0,8,,,8,Publicado
289916,Cr030116,18,10,1996,Ariari guayabero,Meta,Puerto lleras,Asalto,Arma de fuego,Guerrilla,Farc,1,1,0,0,1,0,0,0,0,,,4,Publicado
289918,,20,10,1996,Magdalena medio,Bolívar,San pablo,Asalto,Nd,Grupo armado no identificado,No aplica,0,0,0,0,0,0,0,0,0,,,7,Publicado
